,data_valuemessage,geo_entity_id,geo_entity_name,geo_type_name,indicator_data_id,indicator_id,measure,name,year_description
1443,4.3,302,Central Harlem - Morningside Heights,UHF42,151402,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1444,4.7,303,East Harlem,UHF42,151403,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1445,4.7,303,East Harlem,UHF42,151403,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1446,4.1,304,Upper West Side,UHF42,151404,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1447,4.1,304,Upper West Side,UHF42,151404,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1448,4.0,305,Upper East Side,UHF42,151405,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1449,4.0,305,Upper East Side,UHF42,151405,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1450,3.4,306,Chelsea - Clinton,UHF42,151406,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1451,3.4,306,Chelsea - Clinton,UHF42,151406,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1452,3.6,307,Gramercy Park - Murray Hill,UHF42,151407,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1453,3.6,307,Gramercy Park - Murray Hill,UHF42,151407,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1454,3.4,308,Greenwich Village - SoHo,UHF42,151408,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1455,3.4,308,Greenwich Village - SoHo,UHF42,151408,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1456,4.0,309,Union Square - Lower East Side,UHF42,151409,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1457,4.0,309,Union Square - Lower East Side,UHF42,151409,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1458,2.8,310,Lower Manhattan,UHF42,151410,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1459,2.8,310,Lower Manhattan,UHF42,151410,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1460,3.5,401,Long Island City - Astoria,UHF42,151411,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1461,3.5,401,Long Island City - Astoria,UHF42,151411,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1462,3.0,402,West Queens,UHF42,151412,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1463,3.0,402,West Queens,UHF42,151412,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1464,5.4,403,Flushing - Clearview,UHF42,151413,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1465,5.4,403,Flushing - Clearview,UHF42,151413,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1466,4.5,404,Bayside - Little Neck,UHF42,151414,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1467,4.5,404,Bayside - Little Neck,UHF42,151414,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1468,5.5,405,Ridgewood - Forest Hills,UHF42,151415,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1469,5.5,405,Ridgewood - Forest Hills,UHF42,151415,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1470,4.8,406,Fresh Meadows,UHF42,151416,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1471,4.8,406,Fresh Meadows,UHF42,151416,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1472,4.0,407,Southwest Queens,UHF42,151417,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1473,4.0,407,Southwest Queens,UHF42,151417,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1474,5.2,408,Jamaica,UHF42,151418,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1475,5.2,408,Jamaica,UHF42,151418,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1476,4.3,409,Southeast Queens,UHF42,151419,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1477,4.3,409,Southeast Queens,UHF42,151419,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1478,9.0,410,Rockaways,UHF42,151420,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1479,9.0,410,Rockaways,UHF42,151420,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1480,5.7,501,Port Richmond,UHF42,151421,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1481,5.7,501,Port Richmond,UHF42,151421,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1482,8.4,502,Stapleton - St. George,UHF42,151422,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1483,8.4,502,Stapleton - St. George,UHF42,151422,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1484,9.7,503,Willowbrook,UHF42,151423,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1485,9.7,503,Willowbrook,UHF42,151423,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1486,7.3,504,South Beach - Tottenville,UHF42,151424,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1487,7.3,504,South Beach - Tottenville,UHF42,151424,652,Rate,O3-Attributable Cardiac and Respiratory Deaths ,2009-2011
1488,122.3,1,Bronx,Borough,131262,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1489,122.3,1,Bronx,Borough,131262,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1490,212.5,1,Bronx,Borough,130830,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1491,212.5,1,Bronx,Borough,130830,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1492,55.5,2,Brooklyn,Borough,131263,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1493,55.5,2,Brooklyn,Borough,131263,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1494,99.3,2,Brooklyn,Borough,130831,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1495,99.3,2,Brooklyn,Borough,130831,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1496,59.9,3,Manhattan,Borough,131264,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1497,59.9,3,Manhattan,Borough,131264,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1498,179.4,3,Manhattan,Borough,130832,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1499,179.4,3,Manhattan,Borough,130832,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1500,26.0,4,Queens,Borough,131265,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1501,26.0,4,Queens,Borough,131265,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1502,80.8,4,Queens,Borough,130833,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1503,80.8,4,Queens,Borough,130833,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1504,29.6,5,Staten Island,Borough,131266,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1505,29.6,5,Staten Island,Borough,131266,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1506,55.3,5,Staten Island,Borough,130834,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1507,55.3,5,Staten Island,Borough,130834,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1508,67.0,1,Bronx,Borough,131406,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1509,67.0,1,Bronx,Borough,131406,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1510,128.2,1,Bronx,Borough,131454,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1511,128.2,1,Bronx,Borough,131454,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1512,48.5,2,Brooklyn,Borough,131407,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1513,48.5,2,Brooklyn,Borough,131407,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1514,93.1,2,Brooklyn,Borough,131455,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1515,93.1,2,Brooklyn,Borough,131455,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1516,45.7,3,Manhattan,Borough,131408,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1517,45.7,3,Manhattan,Borough,131408,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1518,144.3,3,Manhattan,Borough,131456,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1519,144.3,3,Manhattan,Borough,131456,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1520,23.1,4,Queens,Borough,131409,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1521,23.1,4,Queens,Borough,131409,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1522,74.8,4,Queens,Borough,131457,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1523,74.8,4,Queens,Borough,131457,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1524,28.1,5,Staten Island,Borough,131410,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1525,28.1,5,Staten Island,Borough,131410,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1526,50.5,5,Staten Island,Borough,131458,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1527,50.5,5,Staten Island,Borough,131458,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1528,56.9,1,New York City,Citywide,131261,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1529,56.9,1,New York City,Citywide,131261,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1530,126.3,1,New York City,Citywide,130829,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1531,126.3,1,New York City,Citywide,130829,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1532,45.1,1,New York City,Citywide,131405,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1533,45.1,1,New York City,Citywide,131405,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1534,106.8,1,New York City,Citywide,131453,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1535,106.8,1,New York City,Citywide,131453,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1536,36.7,101,Kingsbridge - Riverdale,UHF42,131219,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1537,36.7,101,Kingsbridge - Riverdale,UHF42,131219,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1538,88.3,101,Kingsbridge - Riverdale,UHF42,130787,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1539,88.3,101,Kingsbridge - Riverdale,UHF42,130787,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1540,69.4,102,Northeast Bronx,UHF42,131220,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1541,69.4,102,Northeast Bronx,UHF42,131220,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1542,152.6,102,Northeast Bronx,UHF42,130788,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1543,152.6,102,Northeast Bronx,UHF42,130788,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1544,108.2,103,Fordham - Bronx Pk,UHF42,131221,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1545,108.2,103,Fordham - Bronx Pk,UHF42,131221,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1546,167.2,103,Fordham - Bronx Pk,UHF42,130789,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1547,167.2,103,Fordham - Bronx Pk,UHF42,130789,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1548,79.7,104,Pelham - Throgs Neck,UHF42,131222,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1549,79.7,104,Pelham - Throgs Neck,UHF42,131222,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1550,162.5,104,Pelham - Throgs Neck,UHF42,130790,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1551,162.5,104,Pelham - Throgs Neck,UHF42,130790,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1552,192.7,105,Crotona -Tremont,UHF42,131223,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1553,192.7,105,Crotona -Tremont,UHF42,131223,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1554,257.1,105,Crotona -Tremont,UHF42,130791,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1555,257.1,105,Crotona -Tremont,UHF42,130791,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1556,193.7,106,High Bridge - Morrisania,UHF42,131224,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1557,193.7,106,High Bridge - Morrisania,UHF42,131224,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1558,308.0,106,High Bridge - Morrisania,UHF42,130792,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1559,308.0,106,High Bridge - Morrisania,UHF42,130792,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1560,189.1,107,Hunts Point - Mott Haven,UHF42,131225,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1561,189.1,107,Hunts Point - Mott Haven,UHF42,131225,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1562,278.6,107,Hunts Point - Mott Haven,UHF42,130793,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1563,278.6,107,Hunts Point - Mott Haven,UHF42,130793,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1564,36.6,201,Greenpoint,UHF42,131226,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1565,36.6,201,Greenpoint,UHF42,131226,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1566,60.8,201,Greenpoint,UHF42,130794,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1567,60.8,201,Greenpoint,UHF42,130794,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1568,60.9,202,Downtown - Heights - Slope,UHF42,131227,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1569,60.9,202,Downtown - Heights - Slope,UHF42,131227,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1570,99.3,202,Downtown - Heights - Slope,UHF42,130795,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1571,99.3,202,Downtown - Heights - Slope,UHF42,130795,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1572,114.4,203,Bedford Stuyvesant - Crown Heights,UHF42,131228,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1573,114.4,203,Bedford Stuyvesant - Crown Heights,UHF42,131228,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1574,195.4,203,Bedford Stuyvesant - Crown Heights,UHF42,130796,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1575,195.4,203,Bedford Stuyvesant - Crown Heights,UHF42,130796,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1576,100.1,204,East New York,UHF42,131229,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1577,100.1,204,East New York,UHF42,131229,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1578,175.6,204,East New York,UHF42,130797,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1579,175.6,204,East New York,UHF42,130797,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1580,47.2,205,Sunset Park,UHF42,131230,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1581,47.2,205,Sunset Park,UHF42,131230,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1582,47.0,205,Sunset Park,UHF42,130798,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1583,47.0,205,Sunset Park,UHF42,130798,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1584,13.0,206,Borough Park,UHF42,131231,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1585,13.0,206,Borough Park,UHF42,131231,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1586,14.7,206,Borough Park,UHF42,130799,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1587,14.7,206,Borough Park,UHF42,130799,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1588,56.7,207,East Flatbush - Flatbush,UHF42,131232,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1589,56.7,207,East Flatbush - Flatbush,UHF42,131232,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1590,111.9,207,East Flatbush - Flatbush,UHF42,130800,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1591,111.9,207,East Flatbush - Flatbush,UHF42,130800,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1592,41.8,208,Canarsie - Flatlands,UHF42,131233,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1593,41.8,208,Canarsie - Flatlands,UHF42,131233,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1594,91.9,208,Canarsie - Flatlands,UHF42,130801,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1595,91.9,208,Canarsie - Flatlands,UHF42,130801,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1596,14.8,209,Bensonhurst - Bay Ridge,UHF42,131234,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1597,14.8,209,Bensonhurst - Bay Ridge,UHF42,131234,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1598,19.7,209,Bensonhurst - Bay Ridge,UHF42,130802,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1599,19.7,209,Bensonhurst - Bay Ridge,UHF42,130802,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1600,24.1,210,Coney Island - Sheepshead Bay,UHF42,131235,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1601,24.1,210,Coney Island - Sheepshead Bay,UHF42,131235,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1602,38.4,210,Coney Island - Sheepshead Bay,UHF42,130803,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1603,38.4,210,Coney Island - Sheepshead Bay,UHF42,130803,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1604,118.4,211,Williamsburg - Bushwick,UHF42,131236,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1605,118.4,211,Williamsburg - Bushwick,UHF42,131236,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1606,185.7,211,Williamsburg - Bushwick,UHF42,130804,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1607,185.7,211,Williamsburg - Bushwick,UHF42,130804,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1608,66.4,301,Washington Heights,UHF42,131237,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1609,66.4,301,Washington Heights,UHF42,131237,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1610,175.9,301,Washington Heights,UHF42,130805,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1611,175.9,301,Washington Heights,UHF42,130805,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1612,209.9,302,Central Harlem - Morningside Heights,UHF42,131238,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1613,209.9,302,Central Harlem - Morningside Heights,UHF42,131238,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1614,424.7,302,Central Harlem - Morningside Heights,UHF42,130806,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1615,424.7,302,Central Harlem - Morningside Heights,UHF42,130806,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1616,202.7,303,East Harlem,UHF42,131239,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1617,202.7,303,East Harlem,UHF42,131239,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1618,354.2,303,East Harlem,UHF42,130807,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1619,354.2,303,East Harlem,UHF42,130807,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1620,32.3,304,Upper West Side,UHF42,131240,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1621,32.3,304,Upper West Side,UHF42,131240,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1622,113.2,304,Upper West Side,UHF42,130808,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1623,113.2,304,Upper West Side,UHF42,130808,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1624,11.5,305,Upper East Side,UHF42,131241,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1625,11.5,305,Upper East Side,UHF42,131241,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1626,39.0,305,Upper East Side,UHF42,130809,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1627,39.0,305,Upper East Side,UHF42,130809,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1628,39.1,306,Chelsea - Clinton,UHF42,131242,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1629,39.1,306,Chelsea - Clinton,UHF42,131242,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1630,139.1,306,Chelsea - Clinton,UHF42,130810,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1631,139.1,306,Chelsea - Clinton,UHF42,130810,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1632,27.4,307,Gramercy Park - Murray Hill,UHF42,131243,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1633,27.4,307,Gramercy Park - Murray Hill,UHF42,131243,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1634,61.7,307,Gramercy Park - Murray Hill,UHF42,130811,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1635,61.7,307,Gramercy Park - Murray Hill,UHF42,130811,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1636,11.6,308,Greenwich Village - SoHo,UHF42,131244,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1637,11.6,308,Greenwich Village - SoHo,UHF42,131244,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1638,25.6,308,Greenwich Village - SoHo,UHF42,130812,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1639,25.6,308,Greenwich Village - SoHo,UHF42,130812,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1640,46.3,309,Union Square - Lower East Side,UHF42,131245,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
